ContactID,ClientID,StaffID,ContactDate,ContactType,ContactOutcome,ContactDurationMinutes,FollowUpDate,ContactNotesCategory
52634,3222,2006,2026-03-06,In Person,Successful,60,2026-04-05,Service Planning
52635,3222,2006,2026-04-04,Phone,Successful,10,2026-05-04,Crisis Support
52636,3222,2006,2026-04-23,Outreach Attempt,Client Declined,,,Crisis Support
52637,3222,2006,2026-05-16,Email,Client Declined,,,Referral
52638,3222,2006,2026-06-13,In Person,Voicemail,,2026-06-27,Crisis Support
52639,3222,2006,2026-06-27,Outreach Attempt,Unable to Locate,,,Referral
52640,3222,2006,2026-07-02,Text Message,No Answer,,,Documentation
52641,3223,2018,2024-03-06,Outreach Attempt,Client Declined,,,Follow-Up
52642,3223,2018,2024-06-19,In Person,Voicemail,,2024-07-03,Follow-Up
52643,3223,2018,2024-06-21,Phone,Rescheduled,45,2024-06-28,Crisis Support
52644,3223,2018,2024-07-03,Video,Successful,45,2024-07-10,General Check-In
52645,3223,2018,2024-07-31,Text Message,Successful,45,2024-08-30,Referral
52646,3223,2018,2024-08-06,Video,Successful,20,2024-08-13,Crisis Support
52647,3223,2018,2024-09-10,Text Message,Successful,90,2024-10-10,Follow-Up
52648,3223,2018,2024-09-22,Text Message,Successful,30,2024-09-29,Follow-Up
52649,3223,2018,2024-12-20,Outreach Attempt,Unable to Locate,,,Program Update
52650,3223,2018,2025-01-18,Video,Successful,30,2025-02-17,Referral
52651,3223,2018,2025-02-27,Outreach Attempt,No Answer,,2025-03-06,Referral
52652,3223,2018,2025-05-25,In Person,No Answer,,2025-06-24,General Check-In
52653,3223,2018,2025-07-29,In Person,Unable to Locate,,,Program Update
52654,3223,2018,2025-08-01,Email,No Answer,,2025-08-31,Program Update
52655,3223,2018,2025-08-18,Outreach Attempt,No Answer,,2025-09-01,Program Update
52656,3223,2018,2025-09-20,Outreach Attempt,No Answer,,2025-10-04,Referral
52657,3223,2018,2025-10-31,Outreach Attempt,No Answer,,2025-11-03,Crisis Support
52658,3224,2009,2024-03-02,Phone,No Answer,,2024-03-23,Referral
52659,3224,2009,2024-03-15,Email,Voicemail,,2024-03-22,Service Planning
52660,3224,2009,2024-03-19,Phone,Voicemail,,2024-04-09,General Check-In
52661,3224,2009,2025-02-21,Video,Successful,10,2025-02-28,Documentation
52662,3224,2009,2025-04-17,In Person,Successful,45,2025-04-24,Follow-Up
52663,3224,2009,2025-07-24,Outreach Attempt,Rescheduled,90,2025-08-14,Service Planning
52664,3225,2015,2025-12-29,Phone,No Answer,,2026-01-05,Follow-Up
52665,3225,2015,2026-01-02,Outreach Attempt,Successful,15,2026-01-05,Documentation
52666,3225,2015,2026-01-10,Email,Unable to Locate,,,Crisis Support
52667,3225,2015,2026-01-18,Text Message,Successful,45,2026-01-21,Service Planning
52668,3225,2015,2026-01-18,Outreach Attempt,Voicemail,,2026-01-25,Program Update
52669,3225,2015,2026-01-27,Video,No Answer,,2026-02-26,Service Planning
52670,3225,2015,2026-02-06,Email,Successful,15,2026-02-20,Service Planning
52671,3225,2015,2026-02-21,Email,Successful,60,2026-03-07,General Check-In
52672,3225,2015,2026-03-05,Video,Successful,45,2026-03-08,Program Update
52673,3225,2015,2026-03-08,Phone,Successful,30,2026-03-11,Crisis Support
52674,3225,2015,2026-03-08,Text Message,Successful,20,2026-04-07,Service Planning
52675,3225,2015,2026-03-12,Phone,No Answer,,2026-03-26,General Check-In
52676,3225,2015,2026-04-27,In Person,Successful,60,2026-05-11,Follow-Up
52677,3225,2015,2026-05-21,Phone,Voicemail,,2026-06-20,Follow-Up
52678,3225,2015,2026-06-08,Phone,Successful,30,2026-07-08,Referral
52679,3225,2015,2026-06-15,Text Message,Unable to Locate,,,Program Update
52680,3225,2015,2026-07-08,In Person,Successful,90,,Documentation
52681,3226,2002,2025-04-12,In Person,Unable to Locate,,,Program Update
52682,3226,2002,2025-06-17,Text Message,Voicemail,,2025-07-08,Referral
52683,3226,2002,2025-08-16,Text Message,Client Declined,,,Referral
52684,3226,2002,2026-02-07,Outreach Attempt,Voicemail,,2026-02-10,Referral
52685,3226,2002,2026-05-28,Outreach Attempt,Rescheduled,15,2026-06-18,Program Update
52686,3226,2002,2026-05-29,Phone,Successful,45,2026-06-12,Documentation
52687,3226,2002,2026-07-10,Email,Successful,10,,Service Planning
52688,3227,2018,2024-08-03,Text Message,Successful,20,2024-08-10,Program Update
52689,3227,2018,2024-10-22,Phone,No Answer,,2024-10-25,Program Update
52690,3227,2018,2024-11-10,Video,Client Declined,,,Service Planning
52691,3227,2018,2024-11-15,Outreach Attempt,No Answer,,2024-12-15,Documentation
52692,3227,2018,2024-11-24,Outreach Attempt,Voicemail,,2024-12-08,Follow-Up
52693,3227,2018,2024-12-31,Outreach Attempt,Voicemail,,2025-01-30,Documentation
52694,3227,2018,2025-01-07,Text Message,Successful,30,2025-01-14,General Check-In
52695,3227,2018,2025-01-16,Outreach Attempt,Voicemail,,2025-01-23,General Check-In
52696,3227,2018,2025-02-24,Email,Successful,15,2025-03-26,Program Update
52697,3227,2018,2025-04-01,Text Message,No Answer,,2025-05-01,Program Update
52698,3227,2018,2025-04-14,Phone,Successful,15,2025-05-14,Referral
52699,3227,2018,2025-04-16,Outreach Attempt,Rescheduled,15,2025-04-19,Service Planning
52700,3227,2018,2025-04-22,Video,Successful,20,2025-04-29,Referral
52701,3227,2018,2025-06-23,Text Message,Successful,60,2025-06-26,Program Update
52702,3227,2018,2025-09-27,In Person,Successful,45,2025-10-04,Follow-Up
52703,3228,2018,2026-05-04,Text Message,Client Declined,,,Crisis Support
52704,3228,2018,2026-05-13,Phone,No Answer,,2026-05-20,Service Planning
52705,3228,2018,2026-05-25,In Person,Successful,15,2026-06-15,General Check-In
52706,3228,2018,2026-05-26,In Person,Rescheduled,15,2026-06-25,Documentation
52707,3228,2018,2026-06-04,Phone,Successful,90,2026-06-18,Crisis Support
52708,3228,2018,2026-06-10,Phone,Successful,30,2026-06-17,Follow-Up
52709,3228,2018,2026-06-14,Phone,Successful,15,2026-06-21,Referral
52710,3228,2018,2026-06-20,Phone,Successful,30,2026-07-11,General Check-In
52711,3228,2018,2026-06-24,Phone,Unable to Locate,,,Program Update
52712,3228,2018,2026-06-27,Phone,Successful,60,2026-07-04,Service Planning
52713,3228,2018,2026-07-11,Phone,Successful,15,,Program Update
52714,3229,2013,2025-06-17,Email,Client Declined,,,Program Update
52715,3229,2013,2025-11-04,Phone,Successful,90,2025-11-11,Follow-Up
52716,3229,2013,2026-03-08,Outreach Attempt,Client Declined,,,Referral
52717,3229,2013,2026-03-28,In Person,Successful,30,2026-04-18,General Check-In
52718,3230,2018,2026-01-28,Email,No Answer,,2026-02-27,Follow-Up
52719,3230,2018,2026-02-21,In Person,Successful,15,2026-03-14,Service Planning
52720,3230,2018,2026-02-23,Email,Successful,45,2026-03-02,Documentation
52721,3230,2018,2026-03-30,Text Message,Successful,20,2026-04-06,Service Planning
52722,3230,2018,2026-03-30,Email,Successful,30,2026-04-20,Referral
52723,3230,2018,2026-04-10,Phone,Successful,90,2026-04-13,Program Update
52724,3230,2018,2026-04-15,In Person,Successful,45,2026-05-15,Follow-Up
52725,3231,2011,2025-06-30,Text Message,Successful,30,2025-07-07,General Check-In
52726,3231,2011,2025-09-05,Phone,No Answer,,2025-09-19,Crisis Support
52727,3231,2011,2025-10-04,Phone,Successful,15,2025-10-07,Documentation
52728,3231,2011,2025-12-04,Phone,Successful,10,2025-12-25,Documentation
52729,3231,2011,2026-01-13,Phone,Successful,60,2026-01-20,Crisis Support
52730,3231,2011,2026-02-01,Video,Successful,15,2026-02-15,Follow-Up
52731,3231,2011,2026-03-06,In Person,Successful,10,2026-03-13,Documentation
52732,3231,2011,2026-05-04,Phone,Successful,45,2026-05-07,Documentation
52733,3232,2008,2025-09-16,Phone,Successful,90,2025-09-19,General Check-In
52734,3232,2008,2025-09-17,Phone,Successful,20,2025-10-08,Referral
52735,3232,2008,2026-02-23,Outreach Attempt,No Answer,,2026-02-26,Referral
52736,3232,2008,2026-03-14,Email,No Answer,,2026-03-28,General Check-In
52737,3233,2005,2025-09-02,In Person,Unable to Locate,,,Crisis Support
52738,3233,2005,2025-09-25,Phone,Successful,30,2025-10-09,Crisis Support
52739,3233,2005,2025-09-27,Video,Successful,45,2025-09-30,Referral
52740,3233,2005,2025-11-07,In Person,Rescheduled,90,2025-11-14,Crisis Support
52741,3233,2005,2025-12-09,Phone,Successful,15,2025-12-23,Referral
52742,3233,2005,2026-01-03,Outreach Attempt,Voicemail,,2026-01-17,General Check-In
52743,3233,2005,2026-01-07,Email,Successful,20,2026-01-14,Service Planning
52744,3234,2002,2026-06-22,Phone,Successful,10,,General Check-In
52745,3234,2002,2026-06-23,Outreach Attempt,Voicemail,,2026-06-30,Documentation
52746,3234,2002,2026-06-24,Phone,Voicemail,,,Program Update
52747,3234,2002,2026-06-26,In Person,Successful,20,2026-07-03,Crisis Support
52748,3234,2002,2026-06-27,Outreach Attempt,No Answer,,,Program Update
52749,3234,2002,2026-06-28,Phone,Successful,60,,Crisis Support
52750,3234,2002,2026-06-30,In Person,Voicemail,,2026-07-03,Documentation
52751,3234,2002,2026-07-01,Phone,Client Declined,,,Program Update
52752,3234,2002,2026-07-02,Video,No Answer,,,Referral
52753,3234,2002,2026-07-04,Phone,No Answer,,,General Check-In
52754,3234,2002,2026-07-07,Email,Rescheduled,45,,Program Update
52755,3234,2002,2026-07-09,Text Message,Client Declined,,,Service Planning
52756,3234,2002,2026-07-10,In Person,Rescheduled,15,,Referral
52757,3234,2002,2026-07-11,Video,Successful,10,,Program Update
52758,3234,2002,2026-07-11,Outreach Attempt,Client Declined,,,General Check-In
52759,3235,2011,2026-02-04,Phone,Client Declined,,,General Check-In
52760,3235,2011,2026-02-20,Text Message,Successful,60,2026-02-27,Follow-Up
52761,3235,2011,2026-04-25,In Person,Successful,90,2026-05-09,Service Planning
52762,3235,2011,2026-04-30,Outreach Attempt,Rescheduled,30,2026-05-30,General Check-In
52763,3235,2011,2026-05-21,Text Message,Voicemail,,2026-06-20,Service Planning
52764,3236,2014,2024-09-04,Text Message,Voicemail,,2024-09-18,Referral
52765,3236,2014,2024-11-21,Text Message,Voicemail,,2024-12-21,Documentation
52766,3236,2014,2024-12-31,Video,Successful,90,2025-01-14,Program Update
52767,3236,2014,2025-04-26,Outreach Attempt,No Answer,,2025-05-10,Crisis Support
52768,3236,2014,2025-06-06,Outreach Attempt,No Answer,,2025-07-06,Documentation
52769,3236,2014,2025-06-27,Video,Voicemail,,2025-07-27,Service Planning
52770,3236,2014,2025-06-30,In Person,Client Declined,,,General Check-In
52771,3236,2014,2025-07-01,Email,Successful,30,2025-07-15,Documentation
52772,3236,2014,2025-07-06,Text Message,Successful,45,2025-07-09,General Check-In
52773,3236,2014,2025-07-18,Outreach Attempt,No Answer,,2025-07-25,General Check-In
52774,3236,2014,2025-10-28,Phone,Rescheduled,10,2025-10-31,Crisis Support
52775,3236,2014,2025-10-31,In Person,Client Declined,,,Program Update
52776,3236,2014,2026-02-23,Text Message,No Answer,,2026-03-02,Follow-Up
52777,3236,2014,2026-03-05,Text Message,No Answer,,2026-03-26,Crisis Support
52778,3236,2014,2026-03-13,Outreach Attempt,Successful,20,2026-03-20,Follow-Up
52779,3236,2014,2026-03-24,Email,Client Declined,,,Service Planning
52780,3236,2014,2026-05-08,In Person,Successful,60,2026-05-15,Service Planning
52781,3237,2011,2024-06-13,Video,No Answer,,2024-06-27,Program Update
52782,3237,2011,2024-07-13,Phone,Successful,90,2024-07-20,Documentation
52783,3237,2011,2024-08-02,Phone,Unable to Locate,,,Program Update
52784,3237,2011,2024-08-18,Outreach Attempt,Successful,45,2024-08-21,Referral
52785,3237,2011,2024-12-01,In Person,Successful,20,2024-12-22,Referral
52786,3238,2006,2024-01-06,Outreach Attempt,No Answer,,2024-01-13,Referral
52787,3238,2006,2024-01-08,Video,Successful,20,2024-01-22,Crisis Support
52788,3238,2006,2024-03-16,Phone,Successful,90,2024-03-30,Crisis Support
52789,3238,2006,2024-04-18,Phone,No Answer,,2024-05-02,Follow-Up
52790,3238,2006,2024-05-15,In Person,Successful,15,2024-05-22,Documentation
52791,3238,2006,2024-05-15,Outreach Attempt,Voicemail,,2024-05-29,Referral
52792,3238,2006,2024-06-04,In Person,Successful,15,2024-06-25,Documentation
52793,3238,2006,2024-06-21,Text Message,Successful,30,2024-06-28,Service Planning
52794,3238,2006,2024-07-22,Phone,Voicemail,,2024-08-12,Referral
52795,3239,2007,2026-05-12,In Person,No Answer,,2026-05-19,Follow-Up
52796,3239,2007,2026-05-12,Email,Successful,30,2026-06-02,Documentation
52797,3239,2007,2026-05-18,Phone,Voicemail,,2026-06-01,Program Update
52798,3239,2007,2026-05-31,Email,Voicemail,,2026-06-14,Crisis Support
52799,3239,2007,2026-05-31,Email,Successful,45,2026-06-14,Referral
52800,3239,2007,2026-06-03,Outreach Attempt,Unable to Locate,,,Crisis Support
52801,3239,2007,2026-06-14,Phone,Successful,10,2026-06-28,Follow-Up
52802,3239,2007,2026-06-15,Outreach Attempt,Voicemail,,2026-06-29,General Check-In
52803,3239,2007,2026-06-17,Video,Rescheduled,15,2026-06-24,Service Planning
52804,3239,2007,2026-06-18,Phone,Client Declined,,,Program Update
52805,3239,2007,2026-06-22,Phone,Successful,15,,Program Update
52806,3239,2007,2026-06-28,In Person,Voicemail,,2026-07-05,Service Planning
52807,3239,2007,2026-06-29,Email,Voicemail,,2026-07-02,Service Planning
52808,3239,2007,2026-07-10,Phone,Client Declined,,,Crisis Support
52809,3240,2015,2025-06-06,In Person,Rescheduled,20,2025-06-27,General Check-In
52810,3240,2015,2025-06-21,Email,Successful,45,2025-06-28,Crisis Support
52811,3240,2015,2025-07-03,Phone,Client Declined,,,Service Planning
52812,3240,2015,2025-07-12,Phone,Successful,10,2025-07-15,Referral
52813,3240,2015,2025-07-26,Text Message,No Answer,,2025-08-16,Program Update
52814,3240,2015,2025-08-13,Video,Voicemail,,2025-09-03,General Check-In
52815,3240,2015,2025-08-15,In Person,Voicemail,,2025-09-05,Crisis Support
52816,3240,2015,2025-09-22,Text Message,Client Declined,,,General Check-In
52817,3240,2015,2025-12-12,In Person,Successful,60,2025-12-19,General Check-In
52818,3240,2015,2026-03-18,Phone,Successful,15,2026-03-25,Program Update
52819,3240,2015,2026-04-20,Phone,Rescheduled,90,2026-04-27,Follow-Up
52820,3240,2015,2026-05-03,Phone,Rescheduled,60,2026-05-24,Service Planning
52821,3240,2015,2026-05-04,Text Message,Rescheduled,30,2026-05-25,Referral
52822,3240,2015,2026-06-08,Phone,Successful,90,2026-06-11,Program Update
52823,3241,2002,2025-02-28,In Person,Successful,30,2025-03-07,Service Planning
52824,3241,2002,2025-05-31,In Person,No Answer,,2025-06-07,General Check-In
52825,3241,2002,2025-09-26,Phone,Voicemail,,2025-10-03,Referral
52826,3241,2002,2025-10-13,Phone,Rescheduled,90,2025-11-12,Referral
52827,3241,2002,2025-11-01,Outreach Attempt,Successful,10,2025-11-22,Referral
52828,3241,2002,2025-11-03,In Person,No Answer,,2025-12-03,Service Planning
52829,3241,2002,2025-11-26,Outreach Attempt,No Answer,,2025-12-26,General Check-In
52830,3241,2002,2025-12-05,Phone,Successful,30,2025-12-26,Follow-Up
52831,3241,2002,2026-05-17,Phone,Successful,20,2026-05-31,General Check-In
52832,3242,2014,2025-03-24,Text Message,Successful,90,2025-03-27,Documentation
52833,3242,2014,2025-03-24,Text Message,Successful,15,2025-03-27,Program Update
52834,3242,2014,2025-06-29,Phone,Client Declined,,,Crisis Support
52835,3242,2014,2025-07-17,Phone,Successful,45,2025-08-16,Referral
52836,3242,2014,2025-08-25,Phone,Successful,60,2025-09-08,Service Planning
52837,3242,2014,2025-10-11,In Person,Successful,30,2025-10-14,Program Update
52838,3242,2014,2025-10-17,Outreach Attempt,Voicemail,,2025-11-16,Documentation
52839,3242,2014,2025-12-07,Phone,Voicemail,,2026-01-06,Documentation
52840,3242,2014,2025-12-17,Phone,Successful,20,2025-12-24,Program Update
52841,3242,2014,2025-12-24,Phone,Rescheduled,60,2026-01-14,Referral
52842,3242,2014,2026-02-18,Video,Voicemail,,2026-03-20,Follow-Up
52843,3242,2014,2026-02-23,Phone,Successful,90,2026-02-26,Referral
52844,3242,2014,2026-03-01,In Person,Rescheduled,60,2026-03-04,Crisis Support
52845,3242,2014,2026-05-18,Email,Successful,45,2026-05-21,Documentation
52846,3242,2014,2026-05-22,Text Message,Voicemail,,2026-05-29,Referral
52847,3242,2014,2026-06-05,Phone,Successful,45,2026-06-12,Program Update
52848,3242,2014,2026-06-20,Phone,No Answer,,2026-06-27,Program Update
52849,3242,2014,2026-07-05,Text Message,Successful,15,,Follow-Up
52850,3243,2011,2026-02-01,Phone,Successful,60,2026-03-03,General Check-In
52851,3243,2011,2026-02-04,In Person,Successful,30,2026-02-18,Documentation
52852,3243,2011,2026-02-05,Outreach Attempt,Successful,60,2026-02-08,General Check-In
52853,3243,2011,2026-02-05,Outreach Attempt,Unable to Locate,,,Follow-Up
52854,3243,2011,2026-02-06,Phone,Successful,10,2026-02-27,Program Update
52855,3243,2011,2026-02-10,Text Message,Successful,10,2026-03-03,Documentation
52856,3243,2011,2026-02-18,Email,Client Declined,,,General Check-In
52857,3243,2011,2026-02-19,Outreach Attempt,Unable to Locate,,,Referral
52858,3243,2011,2026-02-19,Email,Successful,10,2026-03-21,Follow-Up
52859,3244,2012,2024-06-14,Text Message,Successful,20,2024-07-14,Referral
52860,3244,2012,2024-09-29,In Person,Voicemail,,2024-10-06,Service Planning
52861,3244,2012,2024-10-20,Outreach Attempt,Voicemail,,2024-11-03,Follow-Up
52862,3244,2012,2025-04-01,Email,Voicemail,,2025-04-08,Documentation
52863,3244,2012,2025-06-01,Video,Successful,10,2025-06-04,General Check-In
52864,3244,2012,2025-07-19,In Person,Successful,90,2025-07-26,Service Planning
52865,3244,2012,2026-02-23,Phone,No Answer,,2026-03-16,Follow-Up
52866,3244,2012,2026-03-02,In Person,Rescheduled,30,2026-03-05,Documentation
52867,3244,2012,2026-06-09,Phone,Rescheduled,45,2026-06-16,Service Planning
52868,3245,2018,2024-07-25,In Person,Successful,60,2024-07-28,Service Planning
52869,3245,2018,2024-09-24,Text Message,Successful,45,2024-09-27,Program Update
52870,3245,2018,2024-12-15,Phone,Successful,20,2025-01-05,Referral
52871,3245,2018,2025-08-02,Email,Successful,30,2025-09-01,Documentation
52872,3245,2018,2025-10-08,Phone,Successful,15,2025-10-22,Follow-Up
52873,3245,2018,2025-10-16,Phone,Client Declined,,,Crisis Support
52874,3245,2018,2026-03-29,Text Message,Successful,20,2026-04-19,General Check-In
52875,3245,2018,2026-04-25,Outreach Attempt,No Answer,,2026-04-28,Follow-Up
52876,3246,2015,2025-06-01,Email,Successful,60,2025-07-01,Crisis Support
52877,3246,2015,2025-09-03,Phone,Successful,10,2025-09-06,Follow-Up
52878,3246,2015,2025-10-05,Phone,Successful,45,2025-10-19,Crisis Support
52879,3246,2015,2025-11-25,Text Message,Successful,10,2025-12-09,Crisis Support
52880,3246,2015,2026-02-10,In Person,Successful,10,2026-03-03,Service Planning
52881,3246,2015,2026-03-18,Outreach Attempt,Voicemail,,2026-03-25,Follow-Up
52882,3246,2015,2026-04-26,Text Message,Successful,45,2026-05-17,Program Update
52883,3246,2015,2026-05-03,Email,Successful,20,2026-05-24,Crisis Support
52884,3246,2015,2026-07-02,Phone,Successful,15,2026-07-09,Service Planning
52885,3247,2005,2026-03-13,Phone,Successful,45,2026-03-27,General Check-In
52886,3247,2005,2026-04-06,Text Message,Successful,45,2026-05-06,Crisis Support
52887,3247,2005,2026-06-23,Video,Successful,10,,Follow-Up
52888,3247,2005,2026-07-10,Phone,No Answer,,,Documentation
52889,3247,2005,2026-07-10,Outreach Attempt,Unable to Locate,,,General Check-In
52890,3248,2006,2024-06-18,Phone,Successful,60,2024-07-02,Service Planning
52891,3248,2006,2024-09-08,In Person,Unable to Locate,,,Program Update
